price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
1.6,4.85,"Cerveza original GUINNESS, botellín 33 cl",No promotion, GUINNESS,No specified,33 cl,1,Not image,Eroski
2.45,1.64,"Cerveza 0,0 AMSTEL, pack botellín 6x25 cl",No promotion,0 AMSTEL,No specified,25 cl,6,Not image,Eroski
1.78,5.39,"Cerveza belga especial JUDAS, botellín 33 cl",No promotion, JUDAS,No specified,33 cl,1,Not image,Eroski
0.96,2.91,"Cerveza AMBAR, botellín 33 cl",No promotion,AMBAR,No specified,33 cl,1,Not image,Eroski
0.99,3.96,"Cider de manzana verde LADRÓN DE MANZANAS, botellín 25 cl",2ª unidad -50%, LADRÓN DE MANZANAS,No specified,25 cl,1,Not image,Eroski
0.99,3.0,"Cerveza AMSTEL Oro, botellín 33 cl",No promotion,AMSTEL O,No specified,33 cl,1,Not image,Eroski
2.28,6.91,"Cerveza artesana Indian pale ale OLAÑETA, botellín 33 cl",No promotion, OLAÑETA,No specified,33 cl,1,Not image,Eroski
1.85,3.7,"Cerveza artesana alemana GREVENSTEINER, botellín 50 cl",No promotion, GREVENSTEINER,No specified,50 cl,1,Not image,Eroski
0.81,2.45,"Cerveza negra BOCK DAMM , lata 33 cl",No promotion, BOCK DAMM ,lata,33 cl,1,Not image,Eroski
3.45,4.6,"Cerveza especial botella INEDIT, botella 75 cl",No promotion, INEDIT,botella,75 cl,1,Not image,Eroski
0.89,2.7,"Cerveza sin filtrar EL AGUILA, botellín 33 cl",No promotion, EL AGUILA,No specified,33 cl,1,Not image,Eroski
0.77,2.33,"Cerveza sin filtrar EL AGUILA, lata 33 cl",No promotion, EL AGUILA,lata,33 cl,1,Not image,Eroski
1.37,4.15,"Cerveza con lima DESPERADO, botellín 33 cl",2ª unidad -50%, DESPERADO,No specified,33 cl,1,Not image,Eroski
0.85,2.58,"Cerveza Gran Reserva CRUZCAMPO, lata 33 cl",No promotion, CRUZCAMPO,lata,33 cl,1,Not image,Eroski
0.56,1.7,"Cerveza AMSTEL, lata 33 cl",No promotion,AMSTEL,lata,33 cl,1,Not image,Eroski
2.8,8.48,"Cerveza belga azul CHIMAY, botellín 33 cl",No promotion, CHIMAY,No specified,33 cl,1,Not image,Eroski
1.29,3.91,"Cider sabor frutos rojos LADRÓN DE MANZANAS, lata 33 cl",No promotion, LADRÓN DE MANZANAS,lata,33 cl,1,Not image,Eroski
2.74,8.3,"Cerveza irlandesa negra GUINESS Draught, botellín 33 cl",No promotion, GUINESS D,No specified,33 cl,1,Not image,Eroski
1.31,1.31,"Cerveza AMSTEL, botella 1 litro",No promotion,AMSTEL,botella,", ",1,Not image,Eroski
2.25,6.82,"Cerveza artesana blonde OLAÑETA, botellín 33 cl",No promotion, OLAÑETA,No specified,33 cl,1,Not image,Eroski
1.65,5.0,"Cerveza lager HOP HOUSE 13, botellín 33 cl",No promotion, HOP HOUSE 13,No specified,33 cl,1,Not image,Eroski
2.39,7.24,"Cerveza Lorea Ipa BOGA, botellín 33 cl",No promotion, BOGA,No specified,33 cl,1,Not image,Eroski
1.99,6.03,"Cerveza holandesa TRAPPE, botellín 33 cl",No promotion, TRAPPE,No specified,33 cl,1,Not image,Eroski
0.63,1.91,"Cerveza normal EL AGUILA, lata 33 cl",No promotion, EL AGUILA,lata,33 cl,1,Not image,Eroski
0.63,1.91,"Cerveza sabor limón DAMM, lata 33 cl",No promotion, DAMM,lata,33 cl,1,Not image,Eroski
1.75,5.3,"Cerveza Indie Pal BREWDOG, botellín 33 cl",No promotion, BREWDOG,No specified,33 cl,1,Not image,Eroski
0.97,1.94,"Cerveza KELER, lata 50 cl",No promotion,KELER,lata,50 cl,1,Not image,Eroski
1.8,7.2,"Cerveza de cereza MORT SUBITE Xtreme, botellín 25 cl",No promotion, MORT SUBITE X,No specified,25 cl,1,Not image,Eroski
1.4,4.24,"Cerveza japonesa KIRIN, botellín 33 cl",No promotion, KIRIN,No specified,33 cl,1,Not image,Eroski
1.28,3.88,"Cerveza URQUELL Pilsner, botellín 33 cl",No promotion,URQUELL P,No specified,33 cl,1,Not image,Eroski
1.05,1.59,"Cerveza ESTRELLA DAMM, botellín 66 cl","1,35 € Antes",ESTRELLA DAMM,No specified,66 cl,1,Not image,Eroski
1.11,3.36,"Cerveza Gran Reserva CRUZ CAMPO, botellín 33 cl",No promotion, CRUZ CAMPO,No specified,33 cl,1,Not image,Eroski
2.25,6.82,"Cerveza artesana brown OLAÑETA, botellín 33 cl",No promotion, OLAÑETA,No specified,33 cl,1,Not image,Eroski
2.6,7.88,"Cerveza belga roja CHIMAY, botellín 33 cl",No promotion, CHIMAY,No specified,33 cl,1,Not image,Eroski
0.85,2.58,"Cerveza IPA Andalusian CRUZCAMPO, lata 33 cl",2ª unidad -50%,IPA A,lata,33 cl,1,Not image,Eroski
1.22,3.7,"Cerveza italiana MORETTI, botellín 33 cl",No promotion, MORETTI,No specified,33 cl,1,Not image,Eroski
0.64,2.56,"Cerveza roja fresca MALQUERIDA, botellín 25 cl",No promotion, MALQUERIDA,No specified,25 cl,1,Not image,Eroski
18.49,3.7,"Cerveza holandesa HEINEKEN, barril 5 litros",No promotion, HEINEKEN,barril,", ",1,Not image,Eroski
2.57,3.43,"Cider LADRÓN DE MANZANAS, botella 75 cl",No promotion, LADRÓN DE MANZANAS,botella,75 cl,1,Not image,Eroski
1.39,4.21,"Cerveza lemon CLAUSTHALER, botellín 33 cl",No promotion, CLAUSTHALER,No specified,33 cl,1,Not image,Eroski
2.9,8.79,"Cerveza artesana negra Milk Stout OLAÑETA, botellín 33 cl",No promotion, OLAÑETA,No specified,33 cl,1,Not image,Eroski
