price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
6.61,2.2,MAHOU 5 ESTRELLAS cerveza rubia especial pack 12 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,botella,25 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200992____8__40x40.jpg,El Corte Ingles
12.35,2.06,MAHOU 5 ESTRELLAS cerveza rubia especial pack 24 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,botella,25 cl,24,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202766____12__40x40.jpg,El Corte Ingles
3.37,2.25,MAHOU 5 ESTRELLAS cerveza rubia especial pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200596____8__40x40.jpg,El Corte Ingles
0.66,2.0,MAHOU 5 ESTRELLAS cerveza rubia especial lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300380____1__40x40.jpg,El Corte Ingles
0.69,2.09,MAHOU 5 ESTRELLAS cerveza rubia especial sin gluten lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118651000012____2__40x40.jpg,El Corte Ingles
0.91,1.82,MAHOU 5 ESTRELLAS cerveza rubia especial lata 50 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,lata,50 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300463____3__40x40.jpg,El Corte Ingles
0.96,2.91,MAHOU 5 ESTRELLAS cerveza rubia especial sin gluten botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU 5 ESTRELLAS ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118651000020____3__40x40.jpg,El Corte Ingles
6.48,1.64,SAN MIGUEL cerveza rubia premium especial pack 12 latas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,lata,33 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300109____2__40x40.jpg,El Corte Ingles
5.31,1.77,SAN MIGUEL cerveza rubia premium especial pack 12 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,botella,25 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200116____1__40x40.jpg,El Corte Ingles
14.1,1.78,SAN MIGUEL cerveza rubia premium especial pack 24 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,lata,33 cl,24,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600301610____1__40x40.jpg,El Corte Ingles
