price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
7.32,1.85,"Cerveza limón SHANDY, pack 12x33 cl",No promotion,limón shandy,No specified,33 cl,12,https://supermercado.eroski.es/images/22212443.jpg,Eroski
1.29,3.91,"Cider LADRÓN DE MANZANAS, lata 33 cl",2ª unidad -50%,ladrón de manzanas,lata,33 cl,1,https://supermercado.eroski.es/images/20990503.jpg,Eroski
0.69,2.09,"Cerveza ESTRELLA DAMM, lata 33 cl",No promotion,estrella damm,lata,33 cl,1,https://supermercado.eroski.es/images/156349.jpg,Eroski
4.2,2.8,"Cerveza extra VOLL-DAMM, pack 6x25 cl",No promotion,extra voll-damm,No specified,25 cl,6,https://supermercado.eroski.es/images/351098.jpg,Eroski
1.09,2.18,"Cerveza HEINEKEN, lata 50 cl",No promotion,heineken,lata,50 cl,1,https://supermercado.eroski.es/images/122630.jpg,Eroski
0.49,1.48,"Cerveza AURUM Radler, lata 33 cl",2ª unidad -50%,aurum radler,lata,33 cl,1,https://supermercado.eroski.es/images/18662551.jpg,Eroski
2.15,6.52,"Cerveza Punk Ipa BREWDOG, botellín 33 cl",No promotion,punk ipa brewdog,No specified,33 cl,1,https://supermercado.eroski.es/images/22216915.jpg,Eroski
0.38,1.15,"Cerveza clásica AMSTEL, lata 33 cl",No promotion,clásica amstel,lata,33 cl,1,https://supermercado.eroski.es/images/15978851.jpg,Eroski
0.75,2.27,"Cerveza sin gluten ESTRELLA GALICIA, botellín 33 cl",No promotion,sin gluten estrella galicia,No specified,33 cl,1,https://supermercado.eroski.es/images/22919971.jpg,Eroski
2.45,1.64,"Cerveza AMSTEL, pack lata 6x25 cl",2ª unidad -50%,amstel,lata,25 cl,6,https://supermercado.eroski.es/images/14061956.jpg,Eroski
1.25,3.79,"Cerveza sin alcohol CLAUSTHALER, botellín 33 cl",2ª unidad -50%,sin alcohol clausthaler,No specified,33 cl,1,https://supermercado.eroski.es/images/15045875.jpg,Eroski
0.53,1.61,"Cerveza tostada 6,6% vol. AURUM, lata 33 cl",No promotion,"tostada 6,6% vol. aurum",lata,33 cl,1,https://supermercado.eroski.es/images/17468208.jpg,Eroski
1.58,1.04,"Cerveza AURUM, pack botellín 6x25 cl",No promotion,aurum,No specified,25 cl,6,https://supermercado.eroski.es/images/595942.jpg,Eroski
1.12,3.39,"Cerveza HEINEKEN, botellín 33 cl",No promotion,heineken,No specified,33 cl,1,https://supermercado.eroski.es/images/10481059.jpg,Eroski
1.49,4.52,"Cerveza IPA AMBAR, botellín 33 cl",No promotion,ipa ambar,No specified,33 cl,1,https://supermercado.eroski.es/images/21065693.jpg,Eroski
0.56,1.7,"Cerveza sin alcohol AMSTEL, lata 33 cl",No promotion,sin alcohol amstel,lata,33 cl,1,https://supermercado.eroski.es/images/17956764.jpg,Eroski
2.3,6.48,"Cerveza Ipa LAGUNITAS, botellín 35,5 cl",No promotion,ipa lagunitas,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/22197388.jpg,Eroski
0.88,2.67,"Cerveza AMBAR Export, lata 33 cl",No promotion,ambar export,lata,33 cl,1,https://supermercado.eroski.es/images/14062525.jpg,Eroski
1.37,4.15,"Cerveza INEDIT, botellín 33 cl",No promotion,inedit,No specified,33 cl,1,https://supermercado.eroski.es/images/17031964.jpg,Eroski
0.9,2.73,"Cerveza VOLL-DAMM, botellín 33 cl","1,10 € Antes",voll-damm,No specified,33 cl,1,https://supermercado.eroski.es/images/17794710.jpg,Eroski
0.94,2.85,"Cerveza sin gluten DAURA, botellín 33 cl",No promotion,sin gluten daura,No specified,33 cl,1,https://supermercado.eroski.es/images/13793823.jpg,Eroski
0.57,1.73,"Cerveza CRUZCAMPO, lata 33 cl",No promotion,cruzcampo,lata,33 cl,1,https://supermercado.eroski.es/images/158253.jpg,Eroski
1.37,4.15,"Cerveza Mojito DESPERADOS, botellín 33 cl",2ª unidad -50%,mojito desperados,No specified,33 cl,1,https://supermercado.eroski.es/images/19624964.jpg,Eroski
0.84,1.68,"Cerveza Hefe-Weissbier AURUM, botellín 50 cl",No promotion,hefe-weissbier aurum,No specified,50 cl,1,https://supermercado.eroski.es/images/15669815.jpg,Eroski
0.81,1.62,"Cerveza AMSTEL, lata 50 cl",No promotion,amstel,lata,50 cl,1,https://supermercado.eroski.es/images/5502331.jpg,Eroski
0.39,1.18,"Cerveza especial AURUM, lata 33 cl",No promotion,especial aurum,lata,33 cl,1,https://supermercado.eroski.es/images/9128372.jpg,Eroski
4.9,1.64,"Cerveza AMSTEL, pack botellín 12x25 cl",No promotion,amstel,No specified,25 cl,12,https://supermercado.eroski.es/images/14062392.jpg,Eroski
0.58,1.76,"Cerveza extra 7,5% vol. AURUM, lata 33 cl",No promotion,"extra 7,5% vol. aurum",lata,33 cl,1,https://supermercado.eroski.es/images/17468216.jpg,Eroski
0.55,1.67,"Cerveza sin alcohol sabor limón FREE DAMM, lata 33 cl",No promotion,sin alcohol sabor limón free damm,lata,33 cl,1,https://supermercado.eroski.es/images/10388528.jpg,Eroski
1.6,1.08,"Cerveza sin alcohol 0,0% AURUM, pack botellín 6x25 cl",No promotion,"sin alcohol 0,0% aurum",No specified,25 cl,6,https://supermercado.eroski.es/images/10830834.jpg,Eroski
1.62,3.24,"Cerveza con aroma de tequila DESPERADOS, lata 50 cl",No promotion,con aroma de tequila desperados,lata,50 cl,1,https://supermercado.eroski.es/images/16733610.jpg,Eroski
0.59,1.79,"Cerveza ORO, lata 33 cl","0,66 € Antes",oro,lata,33 cl,1,https://supermercado.eroski.es/images/22214712.jpg,Eroski
0.62,1.88,"Cerveza Radler 0.0 tostada AMSTEL, lata 33 cl",No promotion,radler 0.0 tostada amstel,lata,33 cl,1,https://supermercado.eroski.es/images/23490667.jpg,Eroski
3.3,2.2,"Cerveza ORO, pack botellín 6x25 cl",No promotion,oro,No specified,25 cl,6,https://supermercado.eroski.es/images/22900344.jpg,Eroski
1.02,2.04,"Cerveza ESTRELLA DAMM Estrella, lata 50 cl",No promotion,estrella damm estrella,lata,50 cl,1,https://supermercado.eroski.es/images/10857886.jpg,Eroski
1.07,3.24,"Cerveza DAMM Lager A.K. 1876, botellín 33 cl",No promotion,damm lager a.k. 1876,No specified,33 cl,1,https://supermercado.eroski.es/images/3394483.jpg,Eroski
0.96,2.91,"Cerveza 0,0 AMBAR Green, botellín 33 cl",No promotion,"0,0 ambar green",No specified,33 cl,1,https://supermercado.eroski.es/images/14861967.jpg,Eroski
0.22,0.67,"Cerveza CORGON GARD, lata 33 cl",No promotion,corgon gard,lata,33 cl,1,https://supermercado.eroski.es/images/16107195.jpg,Eroski
2.75,1.84,"Cerveza sin alcohol FREE DAMM, pack 6x25 cl",No promotion,sin alcohol free damm,No specified,25 cl,6,https://supermercado.eroski.es/images/156331.jpg,Eroski
0.99,3.96,"Cider sabor frutos rojos LADRÓN DE MANZANAS, botellín 25 cl",No promotion,sabor frutos rojos ladrón de manzanas,No specified,25 cl,1,https://supermercado.eroski.es/images/20990545.jpg,Eroski
1.38,1.38,"Cerveza KELER, botella 1 litro",No promotion,keler,botella,1 l,1,https://supermercado.eroski.es/images/311506.jpg,Eroski
1.9,5.76,"Cerveza Ipa COMPLOT, botellín 33 cl",No promotion,ipa complot,No specified,33 cl,1,https://supermercado.eroski.es/images/21348214.jpg,Eroski
0.69,2.09,"Cerveza AMBAR Radler, lata 33 cl",No promotion,ambar radler,lata,33 cl,1,https://supermercado.eroski.es/images/19079490.jpg,Eroski
1.6,4.85,"Cerveza original GUINNESS, botellín 33 cl",No promotion,original guinness,No specified,33 cl,1,https://supermercado.eroski.es/images/15046048.jpg,Eroski
1.78,5.39,"Cerveza belga especial JUDAS, botellín 33 cl",No promotion,belga especial judas,No specified,33 cl,1,https://supermercado.eroski.es/images/6634141.jpg,Eroski
2.45,1.64,"Cerveza 0,0 AMSTEL, pack botellín 6x25 cl",No promotion,"0,0 amstel",No specified,25 cl,6,https://supermercado.eroski.es/images/17956814.jpg,Eroski
0.99,3.0,"Cerveza AMSTEL Oro, botellín 33 cl",No promotion,amstel oro,No specified,33 cl,1,https://supermercado.eroski.es/images/17818907.jpg,Eroski
0.96,2.91,"Cerveza AMBAR, botellín 33 cl",No promotion,ambar,No specified,33 cl,1,https://supermercado.eroski.es/images/11040524.jpg,Eroski
1.6,2.42,"Cerveza VOLL-DAMM, botellín 66 cl",No promotion,voll-damm,No specified,66 cl,1,https://supermercado.eroski.es/images/16909558.jpg,Eroski
0.99,3.96,"Cider de manzana verde LADRÓN DE MANZANAS, botellín 25 cl",No promotion,de manzana verde ladrón de manzanas,No specified,25 cl,1,https://supermercado.eroski.es/images/22225189.jpg,Eroski
1.85,3.7,"Cerveza artesana alemana GREVENSTEINER, botellín 50 cl",No promotion,artesana alemana grevensteiner,No specified,50 cl,1,https://supermercado.eroski.es/images/17216425.jpg,Eroski
0.81,2.45,"Cerveza negra BOCK DAMM , lata 33 cl",No promotion,negra bock damm ,lata,33 cl,1,https://supermercado.eroski.es/images/6786263.jpg,Eroski
2.25,6.82,"Cerveza artesana Indian pale ale OLAÑETA, botellín 33 cl",No promotion,artesana indian pale ale olañeta,No specified,33 cl,1,https://supermercado.eroski.es/images/18419770.jpg,Eroski
0.89,2.7,"Cerveza sin filtrar EL AGUILA, botellín 33 cl",No promotion,sin filtrar el aguila,No specified,33 cl,1,https://supermercado.eroski.es/images/22225320.jpg,Eroski
3.45,4.6,"Cerveza especial botella INEDIT, botella 75 cl",No promotion,especial botella inedit,botella,75 cl,1,https://supermercado.eroski.es/images/12449831.jpg,Eroski
0.69,2.09,"Cerveza especial AMBAR, lata 33 cl",No promotion,especial ambar,lata,33 cl,1,https://supermercado.eroski.es/images/75630.jpg,Eroski
1.37,4.15,"Cerveza con lima DESPERADO, botellín 33 cl",2ª unidad -50%,con lima desperado,No specified,33 cl,1,https://supermercado.eroski.es/images/23466055.jpg,Eroski
0.77,2.33,"Cerveza sin filtrar EL AGUILA, lata 33 cl",No promotion,sin filtrar el aguila,lata,33 cl,1,https://supermercado.eroski.es/images/22296230.jpg,Eroski
0.56,1.7,"Cerveza AMSTEL, lata 33 cl",No promotion,amstel,lata,33 cl,1,https://supermercado.eroski.es/images/12828992.jpg,Eroski
0.85,2.58,"Cerveza Gran Reserva CRUZCAMPO, lata 33 cl",No promotion,gran reserva cruzcampo,lata,33 cl,1,https://supermercado.eroski.es/images/15650062.jpg,Eroski
2.8,8.48,"Cerveza belga azul CHIMAY, botellín 33 cl",No promotion,belga azul chimay,No specified,33 cl,1,https://supermercado.eroski.es/images/10918340.jpg,Eroski
1.29,3.91,"Cider sabor frutos rojos LADRÓN DE MANZANAS, lata 33 cl",2ª unidad -50%,sabor frutos rojos ladrón de manzanas,lata,33 cl,1,https://supermercado.eroski.es/images/22225163.jpg,Eroski
1.31,1.31,"Cerveza AMSTEL, botella 1 litro",No promotion,amstel,botella,1 l,1,https://supermercado.eroski.es/images/379461.jpg,Eroski
2.74,8.3,"Cerveza irlandesa negra GUINESS Draught, botellín 33 cl",No promotion,irlandesa negra guiness draught,No specified,33 cl,1,https://supermercado.eroski.es/images/966069.jpg,Eroski
2.25,6.82,"Cerveza artesana blonde OLAÑETA, botellín 33 cl",No promotion,artesana blonde olañeta,No specified,33 cl,1,https://supermercado.eroski.es/images/17632704.jpg,Eroski
1.65,5.0,"Cerveza lager HOP HOUSE 13, botellín 33 cl",No promotion,lager hop house 13,No specified,33 cl,1,https://supermercado.eroski.es/images/22225338.jpg,Eroski
0.63,1.91,"Cerveza normal EL AGUILA, lata 33 cl",No promotion,normal el aguila,lata,33 cl,1,https://supermercado.eroski.es/images/22215875.jpg,Eroski
2.39,7.24,"Cerveza Lorea Ipa BOGA, botellín 33 cl",No promotion,lorea ipa boga,No specified,33 cl,1,https://supermercado.eroski.es/images/18722124.jpg,Eroski
1.75,5.3,"Cerveza Indie Pal BREWDOG, botellín 33 cl",No promotion,indie pal brewdog,No specified,33 cl,1,https://supermercado.eroski.es/images/22216964.jpg,Eroski
0.97,1.94,"Cerveza KELER, lata 50 cl",No promotion,keler,lata,50 cl,1,https://supermercado.eroski.es/images/17820085.jpg,Eroski
0.63,1.91,"Cerveza sabor limón DAMM, lata 33 cl",No promotion,sabor limón damm,lata,33 cl,1,https://supermercado.eroski.es/images/3394525.jpg,Eroski
1.8,7.2,"Cerveza de cereza MORT SUBITE Xtreme, botellín 25 cl",No promotion,de cereza mort subite xtreme,No specified,25 cl,1,https://supermercado.eroski.es/images/13292370.jpg,Eroski
1.28,3.88,"Cerveza URQUELL Pilsner, botellín 33 cl",No promotion,urquell pilsner,No specified,33 cl,1,https://supermercado.eroski.es/images/15046022.jpg,Eroski
1.4,4.24,"Cerveza japonesa KIRIN, botellín 33 cl",2ª unidad -50%,japonesa kirin,No specified,33 cl,1,https://supermercado.eroski.es/images/16062036.jpg,Eroski
1.35,2.05,"Cerveza ESTRELLA DAMM, botellín 66 cl",No promotion,estrella damm,No specified,66 cl,1,https://supermercado.eroski.es/images/16702128.jpg,Eroski
0.85,2.58,"Cerveza IPA Andalusian CRUZCAMPO, lata 33 cl",No promotion,ipa andalusian cruzcampo,lata,33 cl,1,https://supermercado.eroski.es/images/23490717.jpg,Eroski
2.25,6.82,"Cerveza artesana brown OLAÑETA, botellín 33 cl",No promotion,artesana brown olañeta,No specified,33 cl,1,https://supermercado.eroski.es/images/17632845.jpg,Eroski
1.11,3.36,"Cerveza Gran Reserva CRUZ CAMPO, botellín 33 cl",No promotion,gran reserva cruz campo,No specified,33 cl,1,https://supermercado.eroski.es/images/12813119.jpg,Eroski
2.6,7.88,"Cerveza belga roja CHIMAY, botellín 33 cl",No promotion,belga roja chimay,No specified,33 cl,1,https://supermercado.eroski.es/images/91157.jpg,Eroski
1.22,3.7,"Cerveza italiana MORETTI, botellín 33 cl",No promotion,italiana moretti,No specified,33 cl,1,https://supermercado.eroski.es/images/15315823.jpg,Eroski
2.57,3.43,"Cider LADRÓN DE MANZANAS, botella 75 cl",No promotion,ladrón de manzanas,botella,75 cl,1,https://supermercado.eroski.es/images/20990537.jpg,Eroski
0.64,2.56,"Cerveza roja fresca MALQUERIDA, botellín 25 cl",No promotion,roja fresca malquerida,No specified,25 cl,1,https://supermercado.eroski.es/images/21128111.jpg,Eroski
18.49,3.7,"Cerveza holandesa HEINEKEN, barril 5 litros",No promotion,holandesa heineken,barril,5 l,1,https://supermercado.eroski.es/images/8937765.jpg,Eroski
1.35,4.09,"Cerveza belga STELLA ARTOI, botellín 33 cl",2ª unidad -50%,belga stella artoi,No specified,33 cl,1,https://supermercado.eroski.es/images/91132.jpg,Eroski
0.62,2.48,"Cerveza BOCK DAMM, botellín 25 cl",No promotion,bock damm,No specified,25 cl,1,https://supermercado.eroski.es/images/19773761.jpg,Eroski
1.39,4.21,"Cerveza lemon CLAUSTHALER, botellín 33 cl",2ª unidad -50%,lemon clausthaler,No specified,33 cl,1,https://supermercado.eroski.es/images/18811216.jpg,Eroski
2.9,8.79,"Cerveza artesana negra Milk Stout OLAÑETA, botellín 33 cl",No promotion,artesana negra milk stout olañeta,No specified,33 cl,1,https://supermercado.eroski.es/images/19478981.jpg,Eroski
1.32,4.0,"Cerveza mexicana SOL, botellín 33 cl",No promotion,mexicana sol,No specified,33 cl,1,https://supermercado.eroski.es/images/12306775.jpg,Eroski
1.0,3.03,"Cerveza de trigo CRUZCAMPO, botellín 33 cl",No promotion,de trigo cruzcampo,No specified,33 cl,1,https://supermercado.eroski.es/images/22212393.jpg,Eroski
1.99,6.63,"Cerveza belga AFFLIGEM Blond, botellín 30 cl",No promotion,belga affligem blond,No specified,30 cl,1,https://supermercado.eroski.es/images/16895757.jpg,Eroski
5.95,2.0,"Cerveza especial CRUZCAMPO, pack botellín 12x25 cl",No promotion,especial cruzcampo,No specified,25 cl,12,https://supermercado.eroski.es/images/22212484.jpg,Eroski
1.25,3.68,"Cerveza argentina QUILMES, botellín 34 cl",No promotion,argentina quilmes,No specified,34 cl,1,https://supermercado.eroski.es/images/3340171.jpg,Eroski
0.89,33.0,"Cerveza PILSNER URQUELL, lata 33 cl",No promotion,pilsner urquell,lata,33 cl,1,https://supermercado.eroski.es/images/21968300.jpg,Eroski
0.48,1.92,"Cerveza de limón DAMM LEMON, botellín 25 cl",No promotion,de limón damm lemon,No specified,25 cl,1,https://supermercado.eroski.es/images/18921361.jpg,Eroski
2.1,6.36,"Cerveza Ambiciosas AMBAR 10, botellín 33 cl",No promotion,ambiciosas ambar 10,No specified,33 cl,1,https://supermercado.eroski.es/images/23091143.jpg,Eroski
1.05,3.18,"Cerveza DAURA MARZEN, botellín 33 cl",No promotion,daura marzen,No specified,33 cl,1,https://supermercado.eroski.es/images/17820457.jpg,Eroski
1.19,3.61,"Cerveza export AMBAR, botellín 33 cl",No promotion,export ambar,No specified,33 cl,1,https://supermercado.eroski.es/images/20481925.jpg,Eroski
0.63,1.91,"Cerveza especial CRUZCAMPO Cruzial, lata 33 cl",No promotion,especial cruzcampo cruzial,lata,33 cl,1,https://supermercado.eroski.es/images/21093125.jpg,Eroski
1.85,4.2,"Sidra STRONGBOW, lata 44 cl",No promotion,strongbow,lata,44 cl,1,https://supermercado.eroski.es/images/17875857.jpg,Eroski
2.09,6.33,"Cerveza Tossta Browmn BOGA, botellín 33 cl",No promotion,tossta browmn boga,No specified,33 cl,1,https://supermercado.eroski.es/images/18722116.jpg,Eroski
0.95,2.88,"Cerveza especial sin gluten CRUZCAMPO, botellín 33 cl",No promotion,especial sin gluten cruzcampo,No specified,33 cl,1,https://supermercado.eroski.es/images/22197420.jpg,Eroski
2.65,1.76,"Cerveza limón FREE DAMM, pack 6x25 cl",No promotion,limón free damm,No specified,25 cl,6,https://supermercado.eroski.es/images/22214738.jpg,Eroski
2.59,2.6,"Sidra extra sin alcohol JAI ALAI, pack 4x25 cl",No promotion,extra sin alcohol jai alai,No specified,25 cl,4,https://supermercado.eroski.es/images/18644054.jpg,Eroski
0.58,2.32,"Cerveza TURIA, botellín 25 cl","0,62 € Antes",turia,No specified,25 cl,1,https://supermercado.eroski.es/images/16899015.jpg,Eroski
1.0,3.03,"Cerveza Andalusian IPA CRUZCAMPO, botellín 33 cl",No promotion,andalusian ipa cruzcampo,No specified,33 cl,1,https://supermercado.eroski.es/images/22212377.jpg,Eroski
1.5,3.0,"Cerveza Dunkel SCHÖFFERHOFER, botellín 50 cl",No promotion,dunkel schöfferhofer,No specified,50 cl,1,https://supermercado.eroski.es/images/22181424.jpg,Eroski
2.09,6.33,"Cerveza Argia Pilsen BOGA, botellín 33 cl",No promotion,argia pilsen boga,No specified,33 cl,1,https://supermercado.eroski.es/images/18722108.jpg,Eroski
1.62,3.24,"Cerveza Mojito DESPERADOS, lata 50 cl",No promotion,mojito desperados,lata,50 cl,1,https://supermercado.eroski.es/images/23490659.jpg,Eroski
3.52,7.04,"Sidra BULMERS, botella 50 cl",No promotion,bulmers,botella,50 cl,1,https://supermercado.eroski.es/images/15045792.jpg,Eroski
1.83,4.07,"Cerveza Swin Top GROLSCH, botellín 45 cl",No promotion,swin top grolsch,No specified,45 cl,1,https://supermercado.eroski.es/images/10893907.jpg,Eroski
0.52,2.08,"Cerveza EL AGUILA, botellín 25 cl",No promotion,el aguila,No specified,25 cl,1,https://supermercado.eroski.es/images/23490691.jpg,Eroski
1.35,4.09,"Cerveza SCHÖFFERHOFER, botellín 33 cl",No promotion,schöfferhofer,No specified,33 cl,1,https://supermercado.eroski.es/images/17820465.jpg,Eroski
2.49,7.55,"Cerveza LA GOUDALE, botellín 33 cl",No promotion,la goudale,No specified,33 cl,1,https://supermercado.eroski.es/images/19169580.jpg,Eroski
2.3,4.6,"Cerveza negra alemana ATKIEN DUNKEL, botellín 50 cl",No promotion,negra alemana atkien dunkel,No specified,50 cl,1,https://supermercado.eroski.es/images/17216417.jpg,Eroski
2.5,7.58,"Cerveza de frambuesa CHÉRIE, botellín 33 cl",2ª unidad -50%,de frambuesa chérie,No specified,33 cl,1,https://supermercado.eroski.es/images/22181879.jpg,Eroski
0.92,1.84,"Cerveza especial CRUZCAMPO, lata 50 cl",No promotion,especial cruzcampo,lata,50 cl,1,https://supermercado.eroski.es/images/22212492.jpg,Eroski
3.45,10.45,"Cerveza roja BELZEBUTH, botellín 33 cl",No promotion,roja belzebuth,No specified,33 cl,1,https://supermercado.eroski.es/images/22213359.jpg,Eroski
2.05,6.21,"Cerveza Lager LA VIRGEN, botellín 33 cl",No promotion,lager la virgen,No specified,33 cl,1,https://supermercado.eroski.es/images/19694249.jpg,Eroski
2.1,4.2,"Cerveza ambiciosa roja AMBAR, botellín 33 cl",No promotion,ambiciosa roja ambar,No specified,33 cl,1,https://supermercado.eroski.es/images/23591720.jpg,Eroski
1.23,3.73,"Cerveza alemana LOWENBRAU HELL, botellín 33 cl",No promotion,alemana lowenbrau hell,No specified,33 cl,1,https://supermercado.eroski.es/images/17319609.jpg,Eroski
1.9,5.35,"Cerveza lager BROOKLYN, botellín 35,5 cl",No promotion,lager brooklyn,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/22214720.jpg,Eroski
