price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
1.35,2.7,Cerveza rubia Paulaner Weissbier botella 50 cl.,No promotion,rubia paulaner weissbier,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/026596_00_1.jpg,Carrefour
1.08,2.16,Cerveza Franziskaner Sefe-Weissbier botella 50 cl.,No promotion,franziskaner sefe-weissbier,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/007773_00_1.jpg,Carrefour
8.83,2.23,Cerveza Voll Damm doble malta pack de 12 latas de 33 cl.,No promotion,voll damm doble malta,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/583640_00_1.jpg,Carrefour
6.3,1.59,Cerveza Mahou Sin alcohol pack de 12 latas de 33 cl.,2ª al -50%,mahou sin alcohol,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/760654_00_1.jpg,Carrefour
11.95,1.99,Cerveza Mahou 5 Estrellas especial pack de 24 botellas de 25 cl.,No promotion,mahou 5 estrellas especial,botella,25 cl,24,https://static.carrefour.es/hd_280x_/img_pim_food/760660_00_1.jpg,Carrefour
0.22,0.67,Cerveza Koenigsbier 4% lata 33 cl. ,No promotion,koenigsbier 4%,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/102681_00_1.jpg,Carrefour
6.76,2.25,Cerveza Heineken Lager pack de 12 botellas de 25 cl.,No promotion,heineken lager,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/672150_00_1.jpg,Carrefour
0.56,1.7,"Cerveza San Miguel 0,0 radler con limón lata 33 cl.",Cupón 50%,"san miguel 0,0 radler con limón",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/196826_00_1.jpg,Carrefour
7.02,1.77,Cerveza Alhambra Lager especial pack de 12 latas de 33 cl.,No promotion,alhambra lager especial,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/718540_00_1.jpg,Carrefour
2.39,1.59,"Cerveza San Miguel 0,0 sin alcohol pack de 6 botellas de 25 cl.",2ª al -50%,"san miguel 0,0 sin alcohol",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000165_00_1.jpg,Carrefour
0.72,2.18,Cerveza 1906 Reserva Especial lata 33 cl.,No promotion,1906 reserva especial,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/569004_00_1.jpg,Carrefour
7.9,1.99,"Cerveza Heineken Lager 0,0 sin alcohol pack de 12 latas de 33 cl.",No promotion,"heineken lager 0,0 sin alcohol",lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/864274_00_1.jpg,Carrefour
3.05,2.03,Cerveza Amstel Radler con limón pack de 6 botellas de 25 cl.,No promotion,amstel radler con limón,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/201557_00_1.jpg,Carrefour
0.31,0.94,Cerveza Carrefour Shandy con limón lata 33 cl.,No promotion,carrefour shandy con limón,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/943882_00_1.jpg,Carrefour
2.05,1.37,Cerveza Mahou Sin alcohol pack de 6 botellas de 25 cl.,No promotion,mahou sin alcohol,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000166_00_1.jpg,Carrefour
0.27,0.82,Cerveza Carrefour sin alcohol lata 33 cl.,No promotion,carrefour sin alcohol,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/045339_00_1.jpg,Carrefour
1.04,3.15,Cerveza Desperados sabor tequila botella 33 cl.,2ª al -50%,desperados sabor tequila,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/028778_00_1.jpg,Carrefour
6.85,1.73,"Cerveza Amstel 0,0 sin alcohol Radler con limón pack de 12 latas de 33 cl.",No promotion,"amstel 0,0 sin alcohol radler con limón",lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/203607_00_1.jpg,Carrefour
7.99,1.33,Cerveza Mahou Clásica pack de 24 botellas de 25 cl.,No promotion,mahou clásica,botella,25 cl,24,https://static.carrefour.es/hd_280x_/img_pim_food/274441_00_1.jpg,Carrefour
3.59,2.39,"Cerveza Heineken Lager 0,0 sin alcohol pack de 6 botellas de 25 cl.",No promotion,"heineken lager 0,0 sin alcohol",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/201552_00_1.jpg,Carrefour
1.34,4.06,Cerveza Leffe botella 33 cl.,No promotion,leffe,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/037080_00_1.jpg,Carrefour
9.85,1.64,Cerveza San Miguel especial Lager pack de 24 botellas de 25 cl.,No promotion,san miguel especial lager,botella,25 cl,24,https://static.carrefour.es/hd_280x_/img_pim_food/153815_00_1.jpg,Carrefour
0.55,1.67,"Cerveza Free Damm Lager 0,0 sin alcohol lata 33 cl.",No promotion,"free damm lager 0,0 sin alcohol",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/030464_00_1.jpg,Carrefour
1.08,2.16,Cerveza Franziskaner Dunkel alemana de trigo botella 50 cl.,No promotion,franziskaner dunkel alemana de trigo,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/660345_00_1.jpg,Carrefour
8.16,2.06,Cerveza Estrella Damm mediterránea pack de 12 latas de 33 cl.,No promotion,estrella damm mediterránea,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/455117_00_1.jpg,Carrefour
0.55,1.67,"Cerveza Free Damm Lager 0,0 sin alcohol con limón lata 33 cl.",No promotion,"free damm lager 0,0 sin alcohol con limón",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/722416_00_1.jpg,Carrefour
1.7,3.86,Cerveza Guinness Draught irlandesa negra lata 44 cl.,No promotion,guinness draught irlandesa negra,lata,44 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/412827_00_1.jpg,Carrefour
4.9,1.63,Cerveza Mahou Clásica pack de 12 botellas de 25 cl.,No promotion,mahou clásica,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/416933_00_1.jpg,Carrefour
1.14,1.14,Cerveza Cruzcampo Pilsen botella 1 l.,No promotion,cruzcampo pilsen,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/242601_00_1.jpg,Carrefour
0.92,2.79,Cerveza Mahou Ipa lata 33 cl.,No promotion,mahou ipa,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/271660_00_1.jpg,Carrefour
6.9,2.09,Cerveza Amstel Oro tostada pack de 10 latas de 33 cl.,No promotion,amstel oro tostada,lata,33 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/242540_00_1.jpg,Carrefour
1.25,2.5,Cerveza Erdinger Weissbier alemana de trigo botella 50 cl,No promotion,erdinger weissbier alemana de trigo,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/036871_00_1.jpg,Carrefour
0.86,2.61,Cerveza Ambar Export tostada Tres Maltas lata 33 cl.,No promotion,ambar export tostada tres maltas,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/744826_00_1.jpg,Carrefour
11.55,35.5,"Cerveza Corona pack de 10 botellas de 35,5 cl.",No promotion,corona,botella,5 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/977592_00_1.jpg,Carrefour
6.1,3.08,Cerveza 1906 Red Vintage La Colorada pack de 6 botellas de 33 cl.,No promotion,1906 red vintage la colorada,botella,33 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/088215_00_1.jpg,Carrefour
4.65,3.52,Cerveza Alhambra Reserva tostada roja pack de 4 botellas de 33 cl.,No promotion,alhambra reserva tostada roja,botella,33 cl,4,https://static.carrefour.es/hd_280x_/img_pim_food/129763_00_1.jpg,Carrefour
2.15,6.52,Cerveza artesana BrewDog Punk IPA botella 33 cl.,No promotion,artesana brewdog punk ipa,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/179290_00_1.jpg,Carrefour
4.05,2.7,Cerveza tostada Estrella Galicia 0.0 alcohol pack 6 botellas 25 cl.,No promotion,tostada estrella galicia 0.0 alcohol,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/530568_00_1.jpg,Carrefour
2.75,1.83,"Cerveza Free Damm Lager 0,0 sin alcohol pack de 6 botellas de 25 cl.",No promotion,"free damm lager 0,0 sin alcohol",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/026488_00_1.jpg,Carrefour
2.4,1.6,Cerveza Cruzcampo Shandy con limón pack de 6 botellas de 25 cl.,No promotion,cruzcampo shandy con limón,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/042531_00_1.jpg,Carrefour
6.25,1.58,Cerveza Mahou Mixta Shandy con limón pack de 12 latas de 33 cl.,2ª al -50%,mahou mixta shandy con limón,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/710520_00_1.jpg,Carrefour
6.4,2.84,Cerveza 1906 Reserva Especial pack de 9 botellas de 25 cl.,No promotion,1906 reserva especial,botella,25 cl,9,https://static.carrefour.es/hd_280x_/img_pim_food/722843_00_1.jpg,Carrefour
9.32,2.35,Cerveza Mahou Maestra tostada doble lúpulo pack de 12 latas de 33 cl.,No promotion,mahou maestra tostada doble lúpulo,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/338217_00_1.jpg,Carrefour
0.33,1.0,Cerveza rubia Carrefour sin alcohol lata 33 cl.,No promotion,rubia carrefour sin alcohol,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/874903_00_1.jpg,Carrefour
0.57,1.73,"Cerveza Estrella Galicia 0,0 sin alcohol lata 33 cl.",No promotion,"estrella galicia 0,0 sin alcohol",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/358399_00_1.jpg,Carrefour
1.55,3.1,Cerveza 1906 reserva especial botella 50 cl.,No promotion,1906 reserva especial,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/532266_00_1.jpg,Carrefour
5.25,1.75,Cerveza San Miguel especial Lager pack de 12 botellas de 25 cl.,No promotion,san miguel especial lager,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/000146_00_1.jpg,Carrefour
7.55,1.91,Cerveza Cruzcampo Shandy con limón pack de 12 botellas de 33 cl.,No promotion,cruzcampo shandy con limón,botella,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/203614_00_1.jpg,Carrefour
3.1,2.07,Cerveza Alhambra Lager especial pack 6 botellas de 25 cl.,No promotion,alhambra lager especial,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/962154_00_1.jpg,Carrefour
0.68,0.68,Cerveza Carrefour Lager botella 1 l.,No promotion,carrefour lager,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/440913_00_1.jpg,Carrefour
0.71,2.15,Cerveza Mahou 5 Estrellas especial sin gluten lata 33 cl.,No promotion,mahou 5 estrellas especial sin gluten,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/964368_00_1.jpg,Carrefour
1.56,4.73,Cerveza Grimbergen Double-Ambrée belga botella 33 cl.,No promotion,grimbergen double-ambrée belga,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/008691_00_1.jpg,Carrefour
5.75,1.94,Cerveza Ambar Lager especial pack de 9 latas de 33 cl.,No promotion,ambar lager especial,lata,33 cl,9,https://static.carrefour.es/hd_280x_/img_pim_food/491396_00_1.jpg,Carrefour
1.34,4.06,Cerveza Leffe Brune belga negra botella 33 cl.,No promotion,leffe brune belga negra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/037082_00_1.jpg,Carrefour
0.68,2.06,Cerveza Mahou 5 Estrellas especial lata 33 cl.,No promotion,mahou 5 estrellas especial,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/000152_00_1.jpg,Carrefour
1.46,4.42,Cerveza Alhambra reserva esencia citra ipa botella 33 cl.,No promotion,alhambra reserva esencia citra ipa,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/477607_00_1.jpg,Carrefour
0.56,1.7,"Cerveza San Miguel 0,0 sin alcohol con zumo de manzana lata 33 cl.",Cupón 50%,"san miguel 0,0 sin alcohol con zumo de manzana",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/577260_00_1.jpg,Carrefour
3.1,2.07,Cerveza Budweiser Lager pack de 6 botellas de 25 cl.,No promotion,budweiser lager,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/007334_00_1.jpg,Carrefour
6.2,1.57,Cerveza Cruzcampo Pilsen pack de 12 latas de 33 cl.,No promotion,cruzcampo pilsen,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/537803_00_1.jpg,Carrefour
